,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time
893,23.0,44.0,0.6,44.0,15.0,40.0,0.6,1026.4,290.4,4.0,90.0,2018/12/24 1:00
894,33.0,63.0,0.6,37.0,15.0,45.0,1.9,1026.9,290.6,4.0,90.0,2018/12/24 2:00
895,24.0,40.0,0.6,39.0,15.0,45.0,0.5,1027.4,290.7,4.0,89.0,2018/12/24 3:00
896,24.0,41.0,0.5,38.0,15.0,44.0,0.5,1027.2,290.0,4.0,89.0,2018/12/24 4:00
897,33.0,61.0,0.6,38.0,14.0,45.0,1.2,1026.7,290.7,4.0,86.0,2018/12/24 5:00
898,37.0,71.0,0.6,40.0,14.0,43.0,1.1,1027.0,290.7,4.0,85.0,2018/12/24 6:00
899,34.0,63.0,0.6,52.0,16.0,81.0,1.5,1028.4,290.7,4.0,85.0,2018/12/24 7:00
900,31.0,52.0,0.5,51.0,15.0,82.0,1.8,1029.3,290.7,4.0,80.0,2018/12/24 8:00
901,32.0,61.0,0.6,55.0,15.0,79.0,1.0,1030.0,290.7,4.0,77.0,2018/12/24 9:00
902,43.0,83.0,0.6,66.0,15.0,83.0,1.0,1028.7,290.8,4.0,70.0,2018/12/24 14:00
903,46.0,91.0,0.6,67.0,15.0,84.0,1.0,1028.8,290.8,4.0,70.0,2018/12/24 15:00
904,50.0,98.0,0.6,60.0,14.0,84.0,0.8,1029.2,290.8,4.0,72.0,2018/12/24 16:00
905,48.0,101.0,0.6,70.0,15.0,85.0,0.3,1029.7,290.8,4.0,72.0,2018/12/24 17:00
906,52.0,110.0,0.6,60.0,16.0,82.0,1.3,1030.5,290.8,3.0,73.0,2018/12/24 18:00
907,52.0,107.0,0.6,54.0,16.0,81.0,1.0,1031.5,290.8,3.0,75.0,2018/12/24 19:00
908,48.0,100.0,0.6,57.0,15.0,82.0,1.2,1031.9,290.8,3.0,71.0,2018/12/24 20:00
909,40.0,78.0,0.6,52.0,14.0,81.0,1.2,1032.4,290.8,3.0,71.0,2018/12/24 21:00
910,39.0,72.0,0.6,52.0,14.0,81.0,3.9,1033.0,290.8,2.0,75.0,2018/12/24 22:00
911,44.0,87.0,0.6,41.0,14.0,41.0,1.5,1034.1,290.8,2.0,79.0,2018/12/24 23:00
912,44.0,84.0,0.6,41.0,15.0,39.0,1.4,1034.5,290.8,1.0,71.0,2018/12/25 0:00
913,48.0,96.0,0.5,40.0,15.0,40.0,1.7,1034.5,290.8,1.0,74.0,2018/12/25 1:00
914,48.0,94.0,0.6,40.0,15.0,40.0,0.8,1034.7,290.8,0.0,72.0,2018/12/25 2:00
915,51.0,106.0,0.6,37.0,15.0,39.0,1.7,1034.9,290.8,0.0,70.0,2018/12/25 3:00
916,59.0,122.0,0.6,39.0,15.0,73.0,2.7,1035.4,290.8,0.0,71.0,2018/12/25 4:00
917,60.0,124.0,0.6,46.0,14.0,73.0,0.8,1035.7,290.8,0.0,69.0,2018/12/25 5:00
918,65.0,137.0,0.6,45.0,15.0,73.0,0.3,1036.4,290.8,0.0,65.0,2018/12/25 6:00
919,93.0,176.0,0.7,57.0,15.0,70.0,0.9,1037.4,290.8,-1.0,72.0,2018/12/25 7:00
920,84.0,159.0,0.7,69.0,16.0,74.0,0.5,1038.4,290.8,-1.0,66.0,2018/12/25 8:00
921,57.0,117.0,0.6,49.0,15.0,73.0,1.4,1039.1,290.8,-1.0,56.0,2018/12/25 9:00
922,25.0,42.0,0.6,56.0,15.0,80.0,1.1,1039.2,290.9,0.0,32.0,2018/12/25 10:00
923,23.0,45.0,0.6,46.0,14.0,43.0,2.7,1038.5,290.9,0.0,31.0,2018/12/25 11:00
924,26.0,45.0,0.6,43.0,15.0,40.0,1.7,1037.6,290.9,1.0,32.0,2018/12/25 12:00
925,20.0,36.0,0.6,51.0,14.0,78.0,2.1,1036.5,290.9,1.0,29.0,2018/12/25 13:00
926,14.0,23.0,0.6,42.0,14.0,41.0,1.7,1036.2,290.9,1.0,29.0,2018/12/25 14:00
927,19.0,40.0,0.6,49.0,15.0,49.0,1.2,1036.4,290.9,1.0,29.0,2018/12/25 15:00
928,16.0,27.0,0.6,48.0,14.0,81.0,0.8,1036.9,290.9,1.0,29.0,2018/12/25 16:00
929,17.0,32.0,0.5,46.0,14.0,76.0,1.0,1036.9,290.9,-1.0,33.0,2018/12/25 17:00
930,19.0,36.0,0.5,54.0,15.0,81.0,0.6,1037.2,290.9,-1.0,36.0,2018/12/25 18:00
931,27.0,50.0,0.6,67.0,14.0,80.0,0.5,1037.8,290.9,-2.0,41.0,2018/12/25 19:00
932,26.0,44.0,0.6,65.0,15.0,80.0,1.1,1038.1,290.9,-2.0,40.0,2018/12/25 20:00
933,36.0,67.0,0.6,63.0,15.0,78.0,0.5,1038.4,290.9,-2.0,41.0,2018/12/25 21:00
934,31.0,59.0,0.6,60.0,15.0,76.0,2.5,1038.4,290.9,-2.0,39.0,2018/12/25 22:00
935,36.0,67.0,0.6,63.0,15.0,75.0,1.0,1038.5,290.9,-2.0,41.0,2018/12/25 23:00
936,33.0,66.0,0.5,50.0,15.0,73.0,0.6,1038.6,290.9,-3.0,37.0,2018/12/26 0:00
937,34.0,63.0,0.6,54.0,15.0,73.0,0.4,1038.9,290.9,-3.0,38.0,2018/12/26 1:00
938,38.0,75.0,0.6,55.0,15.0,73.0,1.0,1039.3,290.9,-3.0,41.0,2018/12/26 2:00
939,39.0,85.0,0.6,63.0,15.0,73.0,0.3,1038.8,290.9,-3.0,40.0,2018/12/26 3:00
940,50.0,98.0,0.6,67.0,14.0,73.0,0.5,1038.4,290.9,-3.0,43.0,2018/12/26 4:00
941,46.0,97.0,0.7,80.0,15.0,73.0,1.1,1038.5,290.9,-3.0,41.0,2018/12/26 5:00
942,48.0,101.0,0.6,68.0,15.0,73.0,0.5,1038.9,290.9,-4.0,45.0,2018/12/26 6:00
943,46.0,94.0,0.6,78.0,15.0,73.0,0.8,1039.1,290.9,-4.0,42.0,2018/12/26 7:00
944,41.0,87.0,0.6,78.0,16.0,75.0,1.5,1038.8,290.9,-2.0,38.0,2018/12/26 8:00
945,39.0,71.0,0.6,63.0,15.0,80.0,1.5,1039.6,290.9,-1.0,30.0,2018/12/26 9:00
946,33.0,59.0,0.6,73.0,15.0,82.0,1.3,1039.9,290.9,0.0,28.0,2018/12/26 10:00
947,44.0,91.0,0.7,66.0,15.0,82.0,1.5,1039.2,290.9,0.0,30.0,2018/12/26 11:00
948,43.0,83.0,0.6,78.0,15.0,81.0,0.7,1038.2,290.9,0.0,39.0,2018/12/26 18:00
949,36.0,67.0,0.6,68.0,15.0,81.0,1.3,1037.6,290.9,0.0,37.0,2018/12/26 19:00
950,41.0,76.0,0.6,70.0,15.0,81.0,0.7,1038.4,290.9,0.0,38.0,2018/12/26 20:00
951,37.0,87.0,0.6,69.0,14.0,81.0,1.1,1038.6,290.9,0.0,38.0,2018/12/26 21:00
952,39.0,71.0,0.6,72.0,15.0,80.0,1.0,1038.6,290.9,0.0,38.0,2018/12/26 22:00
953,46.0,101.0,0.6,70.0,15.0,79.0,1.2,1038.6,290.9,0.0,41.0,2018/12/26 23:00
954,43.0,89.0,0.6,71.0,15.0,79.0,0.8,1038.8,290.9,0.0,42.0,2018/12/27 0:00
955,44.0,93.0,0.6,59.0,14.0,76.0,1.4,1038.2,290.9,0.0,39.0,2018/12/27 1:00
956,46.0,88.0,0.6,62.0,14.0,75.0,1.0,1038.0,290.9,0.0,39.0,2018/12/27 2:00
957,45.0,89.0,0.6,56.0,15.0,75.0,2.4,1038.2,290.9,0.0,37.0,2018/12/27 3:00
958,46.0,94.0,0.6,56.0,15.0,75.0,0.7,1037.9,290.9,0.0,39.0,2018/12/27 4:00
959,48.0,98.0,0.6,57.0,14.0,74.0,0.8,1037.5,290.9,-1.0,43.0,2018/12/27 5:00
960,48.0,100.0,0.6,64.0,14.0,74.0,0.6,1038.1,290.9,-1.0,46.0,2018/12/27 6:00
961,50.0,109.0,0.6,65.0,15.0,74.0,0.8,1038.7,290.9,-1.0,45.0,2018/12/27 7:00
962,53.0,110.0,0.6,97.0,16.0,80.0,0.7,1038.6,290.9,0.0,47.0,2018/12/27 8:00
963,51.0,110.0,0.6,86.0,15.0,81.0,0.7,1038.9,290.9,0.0,44.0,2018/12/27 9:00
964,50.0,104.0,0.7,86.0,15.0,81.0,0.8,1039.0,290.9,1.0,44.0,2018/12/27 10:00
965,50.0,96.0,0.7,83.0,16.0,83.0,0.4,1038.3,290.9,1.0,46.0,2018/12/27 11:00
966,50.0,105.0,0.7,67.0,16.0,81.0,0.3,1037.1,290.9,0.0,54.0,2018/12/27 12:00
967,52.0,114.0,0.6,67.0,15.0,82.0,0.8,1036.5,290.9,0.0,65.0,2018/12/27 13:00
968,61.0,131.0,0.6,77.0,15.0,82.0,0.3,1037.0,290.9,0.0,82.0,2018/12/27 14:00
969,70.0,141.0,0.7,87.0,15.0,81.0,0.5,1037.4,290.9,0.0,89.0,2018/12/27 15:00
970,67.0,135.0,0.6,82.0,15.0,81.0,1.1,1037.2,290.9,0.0,90.0,2018/12/27 16:00
971,68.0,141.0,0.6,78.0,15.0,79.0,0.1,1037.6,290.9,-1.0,90.0,2018/12/27 17:00
972,63.0,136.0,0.6,80.0,15.0,79.0,0.3,1038.1,290.9,-1.0,90.0,2018/12/27 18:00
973,46.0,91.0,0.6,67.0,15.0,82.0,0.5,1038.4,290.9,-1.0,91.0,2018/12/27 19:00
974,50.0,97.0,0.6,73.0,15.0,80.0,0.7,1038.5,290.9,-1.0,92.0,2018/12/27 20:00
975,45.0,91.0,0.6,62.0,15.0,80.0,0.3,1038.1,290.9,-1.0,87.0,2018/12/27 21:00
976,51.0,101.0,0.6,63.0,16.0,79.0,0.4,1038.9,290.9,-1.0,87.0,2018/12/27 22:00
977,52.0,109.0,0.6,61.0,16.0,77.0,0.8,1038.4,290.9,-1.0,85.0,2018/12/27 23:00
978,55.0,117.0,0.6,72.0,15.0,74.0,0.7,1037.8,290.9,-2.0,87.0,2018/12/28 0:00
979,56.0,120.0,0.6,80.0,15.0,74.0,0.3,1037.6,290.9,-2.0,90.0,2018/12/28 1:00
980,56.0,113.0,0.6,71.0,15.0,73.0,0.4,1037.6,290.9,-2.0,87.0,2018/12/28 2:00
981,60.0,122.0,0.6,75.0,15.0,74.0,0.1,1037.4,290.9,-2.0,87.0,2018/12/28 3:00
982,74.0,145.0,0.6,79.0,16.0,74.0,0.4,1036.9,290.9,-2.0,89.0,2018/12/28 4:00
983,92.0,196.0,0.6,79.0,16.0,73.0,0.4,1037.1,290.9,-2.0,88.0,2018/12/28 5:00
984,75.0,148.0,0.6,78.0,16.0,71.0,0.2,1037.3,290.9,-2.0,87.0,2018/12/28 6:00
985,72.0,144.0,0.6,80.0,16.0,73.0,0.4,1037.4,290.9,-2.0,87.0,2018/12/28 7:00
986,68.0,141.0,0.6,81.0,16.0,74.0,0.6,1038.2,290.9,-1.0,82.0,2018/12/28 8:00
987,64.0,135.0,0.6,78.0,16.0,75.0,0.3,1038.5,290.9,0.0,78.0,2018/12/28 9:00
988,59.0,127.0,0.6,66.0,15.0,81.0,0.5,1038.3,290.9,1.0,72.0,2018/12/28 10:00
989,61.0,127.0,0.7,89.0,16.0,84.0,0.5,1037.8,290.9,2.0,74.0,2018/12/28 11:00
990,60.0,119.0,0.6,65.0,15.0,86.0,0.5,1036.8,290.9,3.0,71.0,2018/12/28 12:00
991,53.0,110.0,0.6,60.0,15.0,84.0,0.4,1035.7,290.9,2.0,68.0,2018/12/28 13:00
992,47.0,91.0,0.6,65.0,15.0,88.0,1.7,1035.2,290.9,6.0,57.0,2018/12/28 14:00
993,60.0,126.0,0.6,74.0,15.0,87.0,0.9,1035.3,290.9,3.0,67.0,2018/12/28 15:00
994,54.0,115.0,0.6,78.0,16.0,86.0,0.2,1035.9,290.9,3.0,66.0,2018/12/28 16:00
995,52.0,106.0,0.6,94.0,16.0,88.0,0.2,1036.3,290.9,3.0,69.0,2018/12/28 17:00
996,54.0,118.0,0.6,73.0,16.0,86.0,0.2,1036.1,290.9,2.0,71.0,2018/12/28 18:00
997,50.0,110.0,0.6,74.0,15.0,83.0,0.7,1036.2,290.9,2.0,71.0,2018/12/28 19:00
998,56.0,113.0,0.6,72.0,15.0,81.0,0.7,1036.5,290.9,2.0,72.0,2018/12/28 20:00
999,60.0,122.0,0.6,75.0,15.0,82.0,0.7,1036.7,290.9,2.0,69.0,2018/12/28 21:00
1000,66.0,132.0,0.6,33.0,15.0,82.0,0.2,1036.9,290.9,2.0,73.0,2018/12/28 22:00
1001,90.0,167.0,0.6,92.0,16.0,81.0,0.1,1037.1,290.9,2.0,74.0,2018/12/28 23:00
1002,97.0,193.0,0.6,84.0,15.0,81.0,0.3,1036.9,290.9,1.0,72.0,2018/12/29 0:00
1003,84.0,170.0,0.6,72.0,15.0,76.0,0.2,1036.9,290.9,1.0,72.0,2018/12/29 1:00
1004,67.0,139.0,0.6,56.0,14.0,81.0,1.3,1037.1,290.9,1.0,64.0,2018/12/29 2:00
1005,69.0,137.0,0.6,55.0,15.0,81.0,0.9,1036.7,290.9,1.0,64.0,2018/12/29 3:00
1006,68.0,140.0,0.6,55.0,15.0,78.0,0.3,1036.2,290.9,1.0,67.0,2018/12/29 4:00
1007,72.0,139.0,0.6,57.0,15.0,77.0,0.5,1035.7,290.9,1.0,69.0,2018/12/29 5:00
1008,64.0,133.0,0.6,55.0,14.0,79.0,0.8,1036.4,290.9,1.0,65.0,2018/12/29 6:00
1009,66.0,136.0,0.6,64.0,14.0,80.0,1.3,1037.2,290.9,1.0,66.0,2018/12/29 7:00
1010,64.0,136.0,0.6,79.0,15.0,81.0,0.4,1037.7,290.9,1.0,67.0,2018/12/29 8:00
1011,57.0,124.0,0.6,61.0,15.0,82.0,1.2,1038.0,290.9,1.0,61.0,2018/12/29 9:00
1012,68.0,128.0,0.6,76.0,16.0,86.0,1.1,1037.8,290.9,4.0,53.0,2018/12/29 10:00
1013,82.0,149.0,0.7,68.0,15.0,89.0,1.3,1037.1,290.9,5.0,51.0,2018/12/29 11:00
1014,69.0,135.0,0.7,71.0,14.0,94.0,1.6,1035.7,290.9,6.0,45.0,2018/12/29 12:00
1015,88.0,167.0,0.8,67.0,15.0,100.0,0.5,1034.9,290.9,7.0,40.0,2018/12/29 13:00
1016,75.0,139.0,0.7,63.0,15.0,98.0,0.8,1034.1,290.9,6.0,36.0,2018/12/29 14:00
1017,64.0,122.0,0.6,46.0,14.0,49.0,0.7,1034.4,290.9,6.0,35.0,2018/12/29 15:00
1018,55.0,111.0,0.6,62.0,14.0,60.0,0.8,1034.4,290.9,5.0,34.0,2018/12/29 16:00
1019,58.0,119.0,0.6,67.0,15.0,90.0,0.5,1034.6,290.9,3.0,40.0,2018/12/29 17:00
1020,69.0,136.0,0.6,84.0,15.0,88.0,0.7,1035.4,290.9,2.0,47.0,2018/12/29 18:00
1021,56.0,127.0,0.6,77.0,15.0,85.0,0.6,1035.4,290.9,1.0,50.0,2018/12/29 19:00
1022,61.0,128.0,0.6,74.0,15.0,84.0,0.5,1035.6,290.9,1.0,57.0,2018/12/29 20:00
1023,67.0,135.0,0.6,86.0,15.0,87.0,0.8,1035.1,290.9,1.0,59.0,2018/12/29 21:00
1024,73.0,143.0,0.6,82.0,14.0,84.0,0.4,1035.5,290.9,1.0,63.0,2018/12/29 22:00
1025,80.0,143.0,0.6,91.0,15.0,86.0,1.0,1035.5,290.9,1.0,64.0,2018/12/29 23:00
1026,88.0,166.0,0.6,95.0,15.0,84.0,0.3,1036.0,290.9,1.0,66.0,2018/12/30 0:00
1027,92.0,170.0,0.7,76.0,15.0,81.0,0.3,1035.6,290.9,1.0,65.0,2018/12/30 1:00
1028,96.0,192.0,0.7,64.0,15.0,81.0,0.2,1036.0,290.9,1.0,63.0,2018/12/30 2:00
1029,106.0,196.0,0.6,78.0,16.0,81.0,0.5,1035.3,290.9,1.0,64.0,2018/12/30 3:00
1030,104.0,202.0,0.7,71.0,15.0,81.0,0.6,1035.1,290.9,1.0,66.0,2018/12/30 4:00
1031,116.0,231.0,0.7,75.0,16.0,80.0,0.8,1034.8,290.9,1.0,67.0,2018/12/30 5:00
1032,128.0,252.0,0.7,84.0,14.0,81.0,0.7,1034.8,290.9,1.0,68.0,2018/12/30 6:00
1033,120.0,244.0,0.7,94.0,15.0,81.0,0.5,1035.0,290.9,1.0,68.0,2018/12/30 7:00
1034,114.0,224.0,0.7,80.0,16.0,80.0,1.1,1035.0,290.9,1.0,62.0,2018/12/30 8:00
1035,111.0,226.0,0.7,82.0,15.0,81.0,2.0,1035.4,290.9,2.0,60.0,2018/12/30 9:00
1036,105.0,196.0,0.7,94.0,15.0,86.0,0.4,1035.4,290.9,2.0,54.0,2018/12/30 10:00
1037,114.0,227.0,0.7,65.0,17.0,98.0,0.6,1034.7,290.9,3.0,50.0,2018/12/30 11:00
1038,102.0,195.0,0.7,72.0,15.0,88.0,1.1,1033.6,290.9,3.0,46.0,2018/12/30 12:00
1039,96.0,192.0,0.7,70.0,15.0,88.0,0.7,1032.6,290.9,3.0,44.0,2018/12/30 13:00
1040,96.0,197.0,0.7,87.0,15.0,88.0,1.0,1032.0,290.9,4.0,43.0,2018/12/30 14:00
1041,103.0,200.0,0.8,65.0,17.0,101.0,0.5,1031.9,290.9,4.0,40.0,2018/12/30 15:00
1042,92.0,200.0,0.7,52.0,16.0,94.0,0.5,1032.1,290.9,4.0,37.0,2018/12/30 16:00
1043,100.0,193.0,0.7,67.0,16.0,93.0,0.6,1032.6,290.9,4.0,39.0,2018/12/30 17:00
1044,116.0,226.0,0.8,92.0,16.0,91.0,0.4,1032.3,290.9,3.0,45.0,2018/12/30 18:00
1045,135.0,252.0,0.7,96.0,16.0,91.0,0.4,1032.4,290.9,3.0,54.0,2018/12/30 19:00
1046,141.0,291.0,0.7,100.0,15.0,88.0,0.9,1032.7,290.9,3.0,59.0,2018/12/30 20:00
1047,155.0,300.0,0.7,91.0,16.0,86.0,0.8,1032.6,290.9,3.0,61.0,2018/12/30 21:00
1048,156.0,312.0,0.7,87.0,15.0,83.0,0.4,1032.5,290.9,3.0,63.0,2018/12/30 22:00
1049,155.0,322.0,0.7,95.0,16.0,82.0,0.3,1032.4,290.9,3.0,64.0,2018/12/30 23:00
1050,160.0,317.0,0.7,99.0,16.0,83.0,0.4,1032.3,290.9,3.0,65.0,2018/12/31 0:00
1051,166.0,328.0,0.7,91.0,16.0,81.0,0.3,1032.3,290.9,3.0,66.0,2018/12/31 1:00
1052,170.0,341.0,0.7,92.0,16.0,81.0,0.2,1032.1,290.9,3.0,67.0,2018/12/31 2:00
1053,180.0,361.0,0.7,98.0,17.0,81.0,0.2,1031.5,290.9,3.0,67.0,2018/12/31 3:00
1054,167.0,332.0,0.7,98.0,16.0,81.0,0.7,1031.3,290.9,3.0,67.0,2018/12/31 4:00
1055,172.0,361.0,0.8,94.0,16.0,81.0,0.7,1031.0,290.9,3.0,68.0,2018/12/31 5:00
1056,176.0,340.0,0.8,95.0,17.0,81.0,0.2,1031.2,290.9,3.0,69.0,2018/12/31 6:00
1057,171.0,336.0,0.8,100.0,16.0,82.0,0.4,1031.4,290.9,3.0,71.0,2018/12/31 7:00
1058,159.0,308.0,0.7,97.0,16.0,83.0,1.3,1032.3,290.9,4.0,71.0,2018/12/31 8:00
1059,148.0,287.0,0.7,68.0,17.0,88.0,0.5,1033.0,290.9,4.0,70.0,2018/12/31 9:00
1060,141.0,283.0,0.8,47.0,18.0,89.0,0.6,1032.9,290.9,5.0,68.0,2018/12/31 10:00
1061,152.0,293.0,0.8,92.0,16.0,89.0,0.6,1032.1,290.9,5.0,67.0,2018/12/31 11:00
1062,142.0,282.0,0.7,78.0,15.0,88.0,1.5,1030.8,290.9,6.0,66.0,2018/12/31 12:00
1063,136.0,262.0,0.8,30.0,18.0,97.0,0.5,1029.7,290.9,6.0,67.0,2018/12/31 13:00
1064,135.0,262.0,0.7,96.0,16.0,90.0,1.1,1029.0,290.9,6.0,68.0,2018/12/31 14:00
1065,122.0,227.0,0.7,87.0,16.0,90.0,0.3,1028.7,291.0,6.0,69.0,2018/12/31 15:00
1066,116.0,222.0,0.7,85.0,15.0,90.0,1.3,1028.7,291.0,6.0,70.0,2018/12/31 16:00
1067,112.0,206.0,0.7,33.0,15.0,89.0,0.4,1028.9,291.0,6.0,71.0,2018/12/31 17:00
1068,116.0,237.0,0.7,66.0,17.0,90.0,0.6,1029.1,291.0,6.0,72.0,2018/12/31 18:00
1069,124.0,252.0,0.7,94.0,16.0,90.0,0.4,1029.2,291.0,6.0,72.0,2018/12/31 19:00
1070,124.0,244.0,0.8,81.0,16.0,90.0,0.9,1029.1,291.0,6.0,72.0,2018/12/31 20:00
1071,123.0,235.0,0.8,94.0,17.0,89.0,0.6,1029.3,291.0,6.0,73.0,2018/12/31 21:00
1072,109.0,197.0,0.7,80.0,17.0,87.0,0.4,1028.1,291.0,6.0,74.0,2018/12/31 22:00
1073,110.0,211.0,0.7,55.0,16.0,88.0,0.6,1026.4,291.0,6.0,74.0,2018/12/31 23:00
1074,120.0,231.0,0.7,48.0,17.0,86.0,1.0,1026.9,291.8,5.0,87.0,2019/1/1 1:00
1075,117.0,215.0,0.8,75.0,15.0,87.0,0.6,1025.9,292.8,5.0,92.0,2019/1/1 2:00
1076,116.0,228.0,0.7,99.0,17.0,84.0,0.3,1025.7,294.9,5.0,94.0,2019/1/1 3:00
1077,110.0,213.0,0.7,67.0,17.0,82.0,0.5,1025.9,298.6,5.0,96.0,2019/1/1 4:00
1078,106.0,204.0,0.8,82.0,16.0,84.0,0.5,1026.1,300.6,5.0,97.0,2019/1/1 5:00
1079,119.0,223.0,0.7,90.0,16.0,81.0,0.3,1026.0,303.9,5.0,98.0,2019/1/1 6:00
1080,124.0,240.0,0.8,91.0,16.0,80.0,0.3,1025.9,305.6,5.0,98.0,2019/1/1 7:00
1081,136.0,253.0,0.8,88.0,16.0,79.0,0.9,1026.5,305.9,5.0,98.0,2019/1/1 8:00
1082,139.0,276.0,0.7,91.0,16.0,80.0,0.9,1027.5,306.6,5.0,98.0,2019/1/1 9:00
1083,127.0,249.0,0.8,85.0,17.0,80.0,1.1,1027.0,307.4,6.0,96.0,2019/1/1 10:00
1084,90.0,184.0,0.8,77.0,16.0,76.0,0.5,1024.7,307.5,5.0,96.0,2019/1/1 17:00
1085,60.0,132.0,0.7,84.0,15.0,79.0,0.6,1025.6,307.5,5.0,97.0,2019/1/1 18:00
1086,52.0,106.0,0.7,79.0,15.0,77.0,0.9,1025.8,307.5,5.0,97.0,2019/1/1 19:00
1087,64.0,126.0,0.7,77.0,16.0,76.0,0.2,1025.7,307.5,5.0,97.0,2019/1/1 20:00
1088,48.0,106.0,0.7,75.0,16.0,75.0,0.5,1026.3,307.5,4.0,97.0,2019/1/1 21:00
1089,57.0,122.0,0.7,80.0,15.0,76.0,0.3,1026.3,307.5,4.0,97.0,2019/1/1 22:00
1090,53.0,117.0,0.6,74.0,17.0,75.0,0.3,1026.0,307.5,4.0,98.0,2019/1/1 23:00
1091,55.0,122.0,0.7,67.0,16.0,75.0,1.3,1026.2,307.5,4.0,99.0,2019/1/2 0:00
1092,63.0,140.0,0.7,65.0,15.0,74.0,1.1,1026.0,307.5,4.0,99.0,2019/1/2 1:00
1093,67.0,140.0,0.8,65.0,16.0,73.0,0.7,1026.1,307.5,4.0,99.0,2019/1/2 2:00
1094,72.0,153.0,0.8,68.0,16.0,73.0,0.4,1026.1,307.5,3.0,98.0,2019/1/2 3:00
1095,70.0,137.0,0.8,71.0,15.0,73.0,1.0,1026.1,307.5,3.0,98.0,2019/1/2 4:00
1096,74.0,159.0,0.8,57.0,15.0,73.0,0.5,1026.1,307.5,3.0,97.0,2019/1/2 5:00
1097,81.0,165.0,0.8,60.0,16.0,73.0,0.2,1026.1,307.5,3.0,98.0,2019/1/2 6:00
1098,100.0,196.0,0.8,66.0,16.0,73.0,0.5,1026.1,307.5,3.0,98.0,2019/1/2 7:00
1099,104.0,209.0,0.8,73.0,16.0,74.0,1.1,1026.7,307.5,3.0,98.0,2019/1/2 8:00
1100,124.0,254.0,0.8,78.0,16.0,76.0,0.4,1027.1,307.5,3.0,97.0,2019/1/2 9:00
1101,136.0,300.0,0.8,80.0,16.0,77.0,0.2,1027.4,307.5,4.0,96.0,2019/1/2 10:00
1102,151.0,344.0,0.9,86.0,17.0,81.0,0.4,1027.1,307.5,4.0,98.0,2019/1/2 11:00
1103,164.0,365.0,0.8,89.0,17.0,82.0,0.6,1026.0,307.5,4.0,98.0,2019/1/2 12:00
1104,151.0,306.0,0.8,84.0,16.0,81.0,0.6,1025.2,307.5,4.0,98.0,2019/1/2 13:00
1105,157.0,334.0,0.8,81.0,18.0,82.0,1.0,1024.8,307.5,4.0,97.0,2019/1/2 14:00
1106,172.0,366.0,0.8,80.0,16.0,83.0,0.4,1025.2,307.5,4.0,97.0,2019/1/2 15:00
1107,146.0,297.0,0.8,88.0,15.0,81.0,0.1,1025.7,307.5,4.0,98.0,2019/1/2 16:00
1108,121.0,240.0,0.8,84.0,16.0,80.0,1.6,1025.9,307.5,3.0,98.0,2019/1/2 17:00
1109,121.0,244.0,0.9,92.0,16.0,80.0,0.4,1026.8,307.6,3.0,98.0,2019/1/2 18:00
1110,91.0,175.0,0.8,82.0,17.0,78.0,0.8,1027.2,307.6,3.0,97.0,2019/1/2 19:00
1111,111.0,232.0,1.0,81.0,17.0,77.0,0.5,1027.4,307.6,2.0,98.0,2019/1/2 20:00
1112,122.0,241.0,1.0,84.0,17.0,75.0,0.4,1027.6,307.6,2.0,97.0,2019/1/2 21:00
1113,112.0,213.0,0.8,82.0,16.0,75.0,0.7,1028.2,307.6,2.0,98.0,2019/1/2 22:00
1114,84.0,158.0,0.8,76.0,15.0,74.0,1.4,1028.2,307.6,2.0,98.0,2019/1/2 23:00
1115,94.0,195.0,0.9,77.0,16.0,74.0,1.3,1028.1,307.6,2.0,98.0,2019/1/3 0:00
1116,103.0,206.0,0.8,70.0,16.0,74.0,0.4,1028.4,307.6,2.0,98.0,2019/1/3 1:00
1117,120.0,252.0,0.9,69.0,16.0,73.0,1.0,1028.6,307.6,2.0,98.0,2019/1/3 2:00
1118,101.0,223.0,0.8,68.0,17.0,73.0,0.9,1028.2,307.6,2.0,97.0,2019/1/3 3:00
1119,120.0,260.0,0.8,71.0,16.0,73.0,0.7,1028.4,307.6,2.0,98.0,2019/1/3 4:00
1120,115.0,253.0,0.8,69.0,15.0,73.0,1.0,1028.8,307.6,2.0,98.0,2019/1/3 5:00
1121,109.0,228.0,0.8,71.0,17.0,73.0,0.7,1029.8,307.6,2.0,98.0,2019/1/3 6:00
1122,108.0,230.0,0.8,72.0,17.0,73.0,0.2,1029.8,307.6,2.0,99.0,2019/1/3 7:00
1123,93.0,182.0,0.8,74.0,15.0,72.0,0.3,1029.1,307.6,2.0,98.0,2019/1/3 8:00
1124,97.0,201.0,0.8,73.0,16.0,73.0,0.3,1029.2,307.6,2.0,97.0,2019/1/3 9:00
1125,130.0,297.0,0.9,81.0,18.0,75.0,0.4,1029.5,307.6,3.0,95.0,2019/1/3 10:00
1126,114.0,239.0,0.8,76.0,16.0,76.0,1.8,1028.3,307.6,3.0,90.0,2019/1/3 11:00
1127,88.0,184.0,0.7,84.0,17.0,82.0,1.2,1027.9,307.6,3.0,88.0,2019/1/3 12:00
1128,74.0,158.0,0.7,92.0,15.0,87.0,0.9,1027.3,307.6,4.0,82.0,2019/1/3 13:00
1129,81.0,174.0,0.7,82.0,16.0,85.0,0.8,1026.8,307.6,4.0,82.0,2019/1/3 14:00
