,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time,gkPM2.5
1205,63,127,0.6,98,16,81,0.2,1027.2,309.5,1,97,2019/1/6 20:00,55
1206,59,128,0.6,97,16,82,0.1,1027,310.2,2,97,2019/1/6 21:00,49
1207,51,115,0.6,90,15,81,0.1,1026.7,311,1,97,2019/1/6 22:00,63
1208,52,120,0.6,86,16,77,0.4,1026.4,311.1,1,97,2019/1/6 23:00,56
1209,54,114,0.6,84,16,77,0.2,1026.1,311.1,2,97,2019/1/7 0:00,50
1210,58,130,0.6,83,15,77,0.1,1025.5,311.7,1,98,2019/1/7 1:00,56
1211,58,120,0.6,73,15,74,0.2,1025.4,311.7,2,98,2019/1/7 2:00,51
1212,55,124,0.6,76,15,75,0.2,1025.5,311.7,2,98,2019/1/7 3:00,50
1213,56,118,0.6,70,15,74,0.4,1025.1,311.7,2,98,2019/1/7 4:00,50
1214,56,114,0.6,65,15,74,0.4,1024.9,311.7,2,98,2019/1/7 5:00,60
1215,56,119,0.6,69,15,74,0.8,1024.8,311.7,2,98,2019/1/7 6:00,68
1216,56,119,0.6,83,15,76,0.6,1025.4,311.7,2,98,2019/1/7 7:00,62
1217,64,132,0.6,82,16,77,0.4,1025.9,311.7,2,98,2019/1/7 8:00,54
1218,62,135,0.7,85,17,79,0.7,1026.6,311.7,2,97,2019/1/7 9:00,43
1219,65,136,0.6,85,17,80,0.5,1026.7,311.7,3,97,2019/1/7 10:00,40
1220,59,131,0.6,77,17,80,0.5,1026.5,311.7,3,94,2019/1/7 11:00,40
1221,53,113,0.6,73,17,81,0.6,1024.8,311.7,4,91,2019/1/7 12:00,46
1222,56,124,0.7,89,17,86,1,1024.4,311.7,4,92,2019/1/7 13:00,59
1223,64,133,0.7,90,17,81,1.2,1023.6,311.7,4,91,2019/1/7 14:00,59
1224,84,159,0.7,91,17,83,0.4,1024,311.7,4,91,2019/1/7 15:00,66
1225,79,158,0.7,89,15,82,0.6,1023.8,311.7,4,90,2019/1/7 16:00,71
1226,68,131,0.6,90,15,80,0.7,1024.3,311.7,4,93,2019/1/7 20:00,44
1227,71,153,0.7,87,15,80,0.6,1024.2,311.7,4,94,2019/1/7 21:00,51
1228,68,140,0.7,89,15,81,0.6,1024.5,311.7,4,94,2019/1/7 22:00,47
1229,72,152,0.6,87,15,78,0.5,1023.9,311.8,4,96,2019/1/7 23:00,51
1230,69,149,0.6,81,15,76,0.6,1024.3,312.1,4,98,2019/1/8 0:00,47
1231,60,127,0.6,83,16,77,0.1,1023.6,312.1,4,98,2019/1/8 1:00,37
1232,55,118,0.7,77,16,75,0.8,1023.6,312.1,4,99,2019/1/8 2:00,47
1233,52,107,0.6,72,15,73,0.1,1023.7,312.1,4,99,2019/1/8 3:00,38
1234,51,106,0.7,77,15,74,0.2,1023,312.1,4,99,2019/1/8 4:00,52
1235,52,119,0.6,71,15,73,0.5,1022.9,312.1,4,100,2019/1/8 5:00,59
1236,53,113,0.6,70,15,73,0.2,1022.4,312.1,4,99,2019/1/8 6:00,78
1237,56,118,0.6,71,16,74,0.3,1022.6,312.1,4,99,2019/1/8 7:00,96
1238,63,128,0.6,76,15,74,0.6,1022.7,312.1,4,99,2019/1/8 8:00,99
1239,69,131,0.7,79,16,77,0.6,1022.7,312.2,5,97,2019/1/8 10:00,93
1240,54,115,0.7,78,16,76,0.3,1022.5,313.4,5,96,2019/1/8 11:00,115
1241,56,120,0.7,82,17,80,0.4,1021.8,315.7,5,98,2019/1/8 12:00,144
1242,68,131,0.8,93,18,82,0.2,1020,317.2,5,97,2019/1/8 13:00,154
1243,65,128,0.7,82,16,80,1.1,1020,320,5,97,2019/1/8 14:00,153
1244,59,119,0.6,83,15,78,0.8,1019.8,322.1,5,97,2019/1/8 15:00,144
1245,47,94,0.7,90,16,81,0.9,1019.8,323.2,5,97,2019/1/8 16:00,144
1246,44,92,0.7,84,16,80,0.2,1020.4,323.4,5,98,2019/1/8 17:00,135
1247,59,120,0.7,81,16,77,0.1,1021.1,323.5,5,98,2019/1/8 18:00,116
1248,56,119,0.8,85,16,79,0.1,1021.3,323.5,4,98,2019/1/8 19:00,80
1249,54,118,0.7,83,16,78,0.2,1021.3,323.5,4,98,2019/1/8 20:00,67
1250,50,106,0.8,78,16,75,0.1,1021.6,323.5,4,98,2019/1/8 21:00,61
1251,43,85,0.7,74,15,74,0.3,1021.9,324.1,4,98,2019/1/8 22:00,53
1252,43,91,0.7,71,15,74,0.3,1021.6,324.3,4,97,2019/1/8 23:00,51
1253,46,98,0.6,70,15,73,0.5,1021.7,324.3,4,97,2019/1/9 0:00,35
1254,48,100,0.6,66,16,73,1.3,1021.9,324.3,4,95,2019/1/9 1:00,33
1255,48,100,0.6,62,15,71,0.6,1022.1,324.3,4,95,2019/1/9 2:00,32
1256,47,106,0.6,56,15,71,0.5,1022.4,324.3,4,93,2019/1/9 3:00,32
1257,45,97,0.6,64,16,74,0.8,1022,324.3,4,93,2019/1/9 4:00,39
1258,49,105,0.6,71,15,74,0.2,1022.3,324.3,4,93,2019/1/9 5:00,31
1259,56,123,0.6,69,16,74,0,1022.7,0,4,92,2019/1/9 6:00,28
1260,59,132,0.6,71,14,78,0,1022.7,0,4,92,2019/1/9 7:00,27
1261,57,124,0.7,55,19,69,0,1022.7,0,4,92,2019/1/9 8:00,30
1262,48,101,0,67,6,106,0,1022.7,0,4,92,2019/1/9 9:00,19
1263,49,100,0.6,60,16,82,0.8,1030.1,0.2,3,61,2019/1/9 10:00,24
1264,50,107,0.6,73,15,87,1.4,1029.4,0.2,5,54,2019/1/9 11:00,26
1265,52,107,0.6,61,15,88,0.8,1028.5,0.2,4,54,2019/1/9 12:00,38
1266,59,118,0.6,67,15,89,0.4,1027,0.2,5,52,2019/1/9 13:00,28
1267,64,123,0.6,64,15,90,1.3,1026.7,0.2,5,51,2019/1/9 14:00,26
1268,68,132,0.7,74,15,89,0.1,1027,0.2,5,54,2019/1/9 15:00,26
1269,60,120,0.7,70,15,91,1.2,1026.6,0.2,4,52,2019/1/9 16:00,20
1270,56,120,0.7,79,15,91,0.3,1026.8,0.2,4,51,2019/1/9 17:00,26
1271,57,126,0.6,84,15,90,0.1,1026.6,0.2,3,55,2019/1/9 18:00,33
1272,56,126,0.6,94,15,87,0.2,1026.8,0.2,2,60,2019/1/9 19:00,31
1273,60,130,0.7,94,15,83,0.3,1026.7,0.2,1,64,2019/1/9 20:00,35
1274,63,126,0.6,77,15,87,0.2,1026.9,0.2,1,69,2019/1/9 21:00,33
1275,69,137,0.7,69,18,87,0.3,1027,0.2,0,78,2019/1/9 22:00,24
1276,77,144,0.7,42,19,83,0.3,1027,0.2,0,82,2019/1/9 23:00,29
1277,77,161,0.8,67,17,82,0.2,1026.9,0.2,0,83,2019/1/10 0:00,32
1278,72,148,0.7,84,17,74,0.2,1026.5,0.2,0,86,2019/1/10 1:00,26
1279,88,167,0.7,92,17,78,0.5,1026.1,0.2,0,88,2019/1/10 2:00,24
1280,100,202,0.7,76,20,81,0.4,1025.4,0.2,0,88,2019/1/10 3:00,24
1281,84,166,0.7,91,20,81,0.8,1025.4,0.2,0,86,2019/1/10 4:00,25
1282,72,150,0.7,91,17,76,0.1,1025.7,0.2,0,84,2019/1/10 5:00,30
1283,83,172,0.6,86,16,75,0.5,1026.1,0.2,0,83,2019/1/10 6:00,36
1284,95,193,0.7,88,16,77,0.4,1026.4,0.2,0,85,2019/1/10 7:00,34
1285,94,166,0.8,34,19,82,1,1027.1,0.2,1,81,2019/1/10 8:00,32
1286,93,198,0.8,94,19,81,1.1,1027,0.2,2,73,2019/1/10 9:00,41
1287,87,171,0.8,54,17,87,0.6,1027.2,0.2,5,59,2019/1/10 10:00,39
1288,96,182,0.8,91,17,89,0.6,1027.5,0.2,6,54,2019/1/10 11:00,48
1289,64,123,0.8,77,15,91,0.8,1026.6,0.2,7,43,2019/1/10 12:00,35
1290,62,123,0.7,62,16,93,0.7,1025.6,0.2,9,37,2019/1/10 13:00,42
1291,57,115,0.7,66,15,87,0.5,1025.1,0.2,9,35,2019/1/10 14:00,61
1292,57,114,0.7,64,16,40,0.9,1025.2,0.2,10,34,2019/1/10 15:00,54
1293,58,119,0.7,73,15,73,0.7,1025.4,0.2,9,38,2019/1/10 16:00,54
1294,57,118,0.8,70,15,108,0.1,1025.6,0.2,7,43,2019/1/10 17:00,51
1295,66,136,0.7,66,16,102,0.3,1025.9,0.2,6,49,2019/1/10 18:00,50
1296,83,148,0.8,90,17,104,0.2,1026.5,0.2,4,59,2019/1/10 19:00,53
1297,93,179,0.9,56,28,97,0.3,1026.4,0.2,3,71,2019/1/10 20:00,48
1298,88,179,1,41,61,98,0.2,1026.5,0.2,3,75,2019/1/10 21:00,59
1299,95,174,1,31,33,95,0.2,1026.8,0.2,2,80,2019/1/10 22:00,55
1300,92,184,0.9,77,25,87,0.3,1026.7,0.2,1,82,2019/1/10 23:00,56
1301,104,214,0.9,41,21,81,0.3,1026.3,0.2,1,84,2019/1/11 0:00,58
1302,101,198,0.8,72,23,83,0.4,1026.2,0.2,0,86,2019/1/11 1:00,42
1303,92,187,0.8,31,25,79,0.2,1025.6,0.2,0,88,2019/1/11 2:00,42
1304,90,180,0.8,75,18,82,0.2,1024.9,0.2,0,85,2019/1/11 3:00,37
1305,106,218,0.7,75,18,82,0.6,1024.2,0.2,0,85,2019/1/11 4:00,22
1306,98,195,0.8,98,18,80,0.2,1024.2,0.2,0,89,2019/1/11 5:00,25
1307,104,214,0.8,95,19,77,0.4,1025,0.2,0,88,2019/1/11 6:00,29
1308,112,224,0.8,90,20,77,0.4,1025,0.2,0,89,2019/1/11 7:00,30
1309,104,198,0.9,90,20,83,0.3,1024.8,0.2,1,81,2019/1/11 8:00,32
1310,63,123,0.8,31,22,84,0.6,1027.7,0.4,1,75,2019/1/14 8:00,118
1311,66,131,0.8,74,19,94,0.4,1028,0.4,5,54,2019/1/14 9:00,132
1312,88,179,0.8,94,17,91,0.5,1028.4,0.4,7,40,2019/1/14 10:00,145
1313,123,224,0.8,60,17,53,1.4,1024.9,0.4,9,31,2019/1/14 14:00,128
1314,112,217,0.7,57,15,55,1.6,1024.4,0.4,9,33,2019/1/14 15:00,116
1315,116,231,0.7,62,14,53,0.4,1023.9,0.4,8,36,2019/1/14 16:00,128
1316,115,226,0.7,83,17,73,0.4,1023.6,0.4,7,40,2019/1/14 17:00,133
1317,133,273,0.8,84,17,109,0.7,1023.4,0.4,6,43,2019/1/14 18:00,137
1318,142,315,0.8,40,17,106,0.5,1023.3,0.4,5,48,2019/1/14 19:00,148
1319,142,309,0.8,79,17,113,0.3,1023.5,0.4,4,58,2019/1/14 20:00,155
1320,150,321,0.8,53,17,103,0.2,1023.8,0.4,4,56,2019/1/14 21:00,148
1321,152,323,0.8,60,16,104,0.3,1024,0.4,4,58,2019/1/14 22:00,149
1322,160,331,0.9,57,16,99,0.4,1024.2,0.4,4,59,2019/1/14 23:00,141
1323,157,341,0.8,99,17,90,0.4,1023.7,0.4,3,65,2019/1/15 0:00,134
1324,157,328,0.8,89,18,90,0.2,1023.1,0.4,2,72,2019/1/15 1:00,141
1325,161,338,0.8,90,23,89,0.3,1022.6,0.4,2,75,2019/1/15 2:00,122
1326,169,336,0.9,78,18,83,0.3,1022.5,0.4,2,75,2019/1/15 3:00,152
1327,156,308,0.8,49,21,87,0.3,1021.8,0.4,2,74,2019/1/15 4:00,151
1328,152,335,0.8,90,20,84,0.4,1021.8,0.4,1,81,2019/1/15 5:00,170
1329,157,348,0.8,87,18,82,0.4,1021.8,0.4,0,81,2019/1/15 6:00,169
1330,144,309,0.9,96,19,83,0.1,1022.1,0.4,0,80,2019/1/15 7:00,182
1331,86,166,0.8,55,15,90,1.5,1023.2,0.4,6,46,2019/1/15 8:00,200
1332,96,175,0.7,87,15,89,0.9,1023.2,0.4,6,46,2019/1/15 9:00,202
1333,76,140,0.7,83,14,89,0.9,1023.3,0.4,8,35,2019/1/15 10:00,198
1334,60,114,0.7,72,15,95,0.8,1023.3,0.4,10,28,2019/1/15 11:00,237
1335,83,156,0.7,46,15,70,1.7,1022.8,0.4,11,30,2019/1/15 12:00,246
1336,64,124,0.7,41,14,78,1.8,1021.9,0.4,11,28,2019/1/15 13:00,229
1337,80,146,0.7,40,14,83,2.6,1021.3,0.4,11,29,2019/1/15 14:00,195
1338,79,145,0.7,59,14,64,1.3,1021.2,0.4,12,29,2019/1/15 15:00,133
1339,73,150,0.7,47,14,79,1.2,1021,0.4,11,29,2019/1/15 16:00,83
1340,81,150,0.7,69,15,56,0.5,1020.7,0.4,10,32,2019/1/15 17:00,56
1341,80,156,0.7,32,15,112,0.1,1020.7,0.4,8,38,2019/1/15 18:00,46
1342,98,201,0.7,96,15,113,0.5,1021.2,0.4,7,47,2019/1/15 19:00,42
1343,90,171,0.7,84,16,113,0.2,1020.9,0.4,6,48,2019/1/15 20:00,38
1344,117,235,1,74,21,120,0.2,1020.7,0.4,5,59,2019/1/15 21:00,46
1345,104,205,1,55,25,106,0.2,1020.8,0.4,4,66,2019/1/15 22:00,43
1346,114,230,1,66,22,106,0.2,1020.8,0.4,3,68,2019/1/15 23:00,31
1347,98,202,0.8,66,19,100,0.2,1020.5,0.4,3,69,2019/1/16 0:00,31
1348,107,196,0.9,55,19,89,0.2,1020.6,0.4,2,74,2019/1/16 1:00,29
1349,100,191,0.8,55,21,90,0.2,1020.4,0.4,2,74,2019/1/16 2:00,32
1350,104,193,0.8,99,19,94,0.6,1020.5,0.4,2,72,2019/1/16 3:00,34
1351,108,227,0.8,30,20,89,0.3,1019.9,0.4,1,75,2019/1/16 4:00,30
1352,107,218,0.8,90,19,89,0.1,1019.9,0.4,1,77,2019/1/16 5:00,23
1353,124,249,0.9,63,18,91,0.5,1020.6,0.4,1,76,2019/1/16 6:00,28
1354,129,283,0.8,31,23,92,0.5,1021.1,0.4,1,78,2019/1/16 7:00,38
1355,127,275,0.8,42,17,91,0.3,1021.5,0.5,3,74,2019/1/16 8:00,28
1356,132,267,0.9,36,19,101,1,1022.5,0.5,6,60,2019/1/16 9:00,28
1357,128,253,1.1,56,22,113,0.4,1022.7,0.5,10,50,2019/1/16 10:00,34
1358,106,218,1.2,33,18,121,1.2,1022.7,0.5,12,39,2019/1/16 11:00,31
1359,88,161,0.9,32,15,122,2.4,1022,0.5,13,32,2019/1/16 12:00,38
1360,69,128,0.8,52,14,74,1.1,1021.4,0.5,14,26,2019/1/16 13:00,46
1361,76,135,0.9,51,13,81,1.6,1020.9,0.6,15,27,2019/1/16 14:00,50
1362,101,118,2.9,3,38,4,0.4,1020.6,0,15,27,2019/1/16 15:00,50
1363,84,101,0.7,72,13,173,0.5,1020.6,0,15,27,2019/1/16 16:00,48
1364,66,92,0.7,39,14,61,0.3,1020.9,0,13,30,2019/1/16 17:00,39
1365,97,146,1,107,17,29,0.4,1021,0,10,43,2019/1/16 18:00,51
1366,108,163,2.2,165,930,38,0.2,1021.5,0,8,58,2019/1/16 19:00,52
1367,104,162,1.2,110,18,24,0.3,1021.8,0,7,58,2019/1/16 20:00,53
1368,91,135,1.2,105,29,24,0.2,1021.9,0,6,63,2019/1/16 21:00,51
1369,110,170,2,151,1103,26,0.4,1021.9,0,6,68,2019/1/16 22:00,55
1370,110,161,1.5,105,516,24,0.4,1022.1,0,5,71,2019/1/16 23:00,55
1371,97,142,1.2,61,31,21,0.2,1022,0,4,74,2019/1/17 0:00,54
1372,96,136,0.9,50,18,21,0.2,1022,0,4,73,2019/1/17 1:00,48
1373,96,143,0.8,51,18,20,0.1,1022,0,4,73,2019/1/17 2:00,62
1374,105,160,0.7,36,18,20,0.2,1022,0,3,75,2019/1/17 3:00,68
1375,107,165,0.7,32,18,19,0.4,1021.7,0,3,79,2019/1/17 4:00,62
1376,133,212,0.7,66,18,22,0.3,1021.7,0,3,75,2019/1/17 5:00,58
1377,132,198,0.7,53,18,20,0.4,1021.6,0,3,76,2019/1/17 6:00,61
1378,148,236,0.9,56,18,21,0.2,1022.1,0,3,78,2019/1/17 7:00,76
1379,160,241,1.1,76,18,22,0.6,1022.8,0,4,72,2019/1/17 8:00,69
1380,151,236,1.2,104,18,24,0.3,1023.2,0,8,53,2019/1/17 9:00,73
1381,151,223,1.3,118,18,25,0.6,1023.3,0,11,43,2019/1/17 10:00,85
1382,137,204,1.1,74,17,26,0.5,1023,0.1,13,37,2019/1/17 11:00,69
1383,104,163,0.9,24,16,27,0.5,1022.1,0.1,14,31,2019/1/17 12:00,57
1384,112,161,0.8,26,15,43,1,1020.9,0.1,14,32,2019/1/17 13:00,49
1385,90,129,0.7,25,13,44,2.2,1020,0.1,15,27,2019/1/17 14:00,58
1386,88,132,0.6,26,13,48,2.6,1019.7,0.1,15,25,2019/1/17 15:00,46
1387,96,148,0.6,26,14,41,1.3,1019.7,0.1,15,27,2019/1/17 16:00,55
1388,109,165,0.6,28,16,44,0.9,1019.5,0.1,13,33,2019/1/17 17:00,61
1389,104,158,0.5,26,16,27,0.6,1019.8,0.1,11,38,2019/1/17 18:00,79
1390,117,169,0.5,28,16,26,0.3,1020.3,0.1,9,43,2019/1/17 19:00,82
1391,124,191,0.6,78,16,24,0.3,1020.6,0.1,8,50,2019/1/17 20:00,89
1392,135,217,0.8,123,18,25,0.4,1021.2,0.1,7,57,2019/1/17 21:00,84
1393,136,214,0.6,60,16,24,0.5,1021.3,0.1,6,54,2019/1/17 22:00,88
1394,151,234,0.5,28,16,22,0.3,1021.1,0.1,6,56,2019/1/17 23:00,79
1395,147,227,0.5,32,16,22,0.3,1020.8,0.1,5,61,2019/1/18 0:00,78
1396,151,244,0.5,39,16,22,0.6,1020.7,0.1,6,59,2019/1/18 1:00,81
1397,144,223,0.6,76,16,23,0.5,1020.4,0.1,6,61,2019/1/18 2:00,71
1398,145,218,0.6,83,16,22,0.8,1020.6,0.1,5,65,2019/1/18 3:00,79
1399,139,218,0.7,70,16,22,0.5,1021.3,0.1,5,66,2019/1/18 4:00,79
1400,143,217,0.6,65,16,22,0.5,1021,0.1,6,64,2019/1/18 5:00,77
1401,137,207,0.5,63,16,22,0.3,1021.4,0.1,6,64,2019/1/18 6:00,77
1402,143,209,0.5,58,16,22,0.2,1022.9,0.1,6,66,2019/1/18 7:00,80
1403,139,195,0.6,76,16,22,0.5,1023.7,0.1,6,66,2019/1/18 8:00,87
1404,148,210,0.7,66,16,22,0.5,1024.6,0.1,7,68,2019/1/18 9:00,92
1405,153,220,0.9,82,18,24,0.4,1025.2,0.1,9,65,2019/1/18 10:00,71
1406,164,236,0.9,84,18,23,0.2,1025.6,0.1,10,65,2019/1/18 11:00,65
1407,168,235,0.8,63,16,24,1.3,1025.9,0.1,11,60,2019/1/18 12:00,53
1408,139,194,0.6,26,16,23,0.9,1025.8,0.1,11,57,2019/1/18 13:00,62
1409,96,132,0.5,24,16,24,2.3,1025.7,0.1,10,54,2019/1/18 14:00,75
1410,92,135,0.5,24,16,23,1.2,1026.7,0.1,10,61,2019/1/18 15:00,75
1411,83,115,0.4,24,14,25,1.9,1027.4,0.1,9,61,2019/1/18 16:00,80
1412,115,164,0.5,26,17,23,1.4,1028.2,0.1,8,66,2019/1/18 17:00,88
1413,91,132,0.4,25,17,19,3.5,1029.4,0.1,7,74,2019/1/18 18:00,95
1414,99,149,0.4,24,17,19,1.6,1030,0.1,6,73,2019/1/18 19:00,86
1415,91,135,0.4,24,17,19,1.4,1030.5,0.1,6,67,2019/1/18 20:00,83
1416,76,111,0.4,24,17,19,0.9,1031.4,0.1,5,65,2019/1/18 21:00,91
1417,76,118,0.4,24,17,19,1.4,1032.2,0.1,4,67,2019/1/18 22:00,86
1418,50,81,0.4,24,15,19,1.5,1032.7,0.1,3,55,2019/1/18 23:00,91
1419,46,78,0.4,24,14,19,0.8,1032.5,0.1,2,55,2019/1/19 0:00,101
1420,45,70,0.4,24,14,19,0.4,1032.9,0.1,2,56,2019/1/19 1:00,105
1421,46,76,0.4,24,14,19,0.8,1033,0.1,1,57,2019/1/19 2:00,108
1422,32,55,0.4,24,14,19,1,1033.1,0.1,1,57,2019/1/19 3:00,115
1423,27,37,0.4,24,14,18,1,1033.3,0.1,0,56,2019/1/19 4:00,108
1424,24,35,0.4,24,14,18,0.7,1032.9,0.1,0,57,2019/1/19 5:00,105
1425,29,40,0.4,24,14,19,0.8,1033.3,0.1,0,58,2019/1/19 6:00,96
1426,23,31,0.4,24,15,18,0.5,1034.2,0.1,0,61,2019/1/19 7:00,84
1427,23,32,0.4,26,17,18,1.1,1034.9,0.1,0,59,2019/1/19 8:00,90
1428,29,42,0.4,25,17,19,0.7,1034.9,0.1,2,51,2019/1/19 9:00,101
1429,20,29,0.4,24,14,19,1,1034.9,0.1,4,47,2019/1/19 10:00,108
1430,36,68,0.4,24,14,20,1.9,1034.4,0.1,6,42,2019/1/19 11:00,110
1431,28,42,0.4,24,14,21,1.1,1033.8,0.1,6,40,2019/1/19 12:00,105
1432,24,37,0.4,24,14,21,0.9,1032.5,0.1,7,39,2019/1/19 13:00,107
1433,31,44,0.4,24,14,21,1,1031.6,0.1,8,35,2019/1/19 14:00,108
1434,32,46,0.4,24,14,21,0.7,1030.9,0.1,7,39,2019/1/19 15:00,110
1435,33,48,0.4,24,14,21,0.7,1031.3,0.1,7,41,2019/1/19 16:00,118
1436,28,37,0.4,24,14,21,0.8,1031.2,0.1,6,42,2019/1/19 17:00,128
1437,34,55,0.4,25,16,21,0.7,1030.8,0.1,4,46,2019/1/19 18:00,125
1438,41,64,0.4,25,17,20,0.5,1031.1,0.1,4,49,2019/1/19 19:00,148
1439,44,68,0.4,26,16,19,0.3,1031.3,0.1,2,58,2019/1/19 20:00,155
1440,44,72,0.4,26,17,19,0.7,1030.6,0.1,2,58,2019/1/19 21:00,154
1441,47,76,0.4,26,17,19,0.5,1030.3,0.1,2,60,2019/1/19 22:00,155
1442,46,73,0.4,26,17,19,0.4,1030.5,0.1,2,62,2019/1/19 23:00,150
1443,52,83,0.4,26,17,19,0.1,1030,0.1,1,64,2019/1/20 0:00,156
1444,48,76,0.4,25,17,19,0.6,1030.1,0.1,1,63,2019/1/20 1:00,164
1445,53,90,0.4,28,17,19,0.4,1029.8,0.1,1,68,2019/1/20 2:00,168
1446,53,85,0.4,26,17,19,0.7,1029.7,0.1,0,73,2019/1/20 3:00,170
1447,52,83,0.4,26,17,18,0.4,1028.7,0.1,0,75,2019/1/20 4:00,177
1448,56,88,0.4,26,17,18,0.6,1028.1,0.1,0,75,2019/1/20 5:00,169
1449,51,85,0.4,25,17,18,0.8,1028,0.1,0,75,2019/1/20 6:00,160
1450,52,81,0.4,26,17,18,0.9,1028.4,0.1,0,77,2019/1/20 7:00,137
1451,49,78,0.4,26,17,19,0.5,1028.4,0.1,2,72,2019/1/20 8:00,140
1452,45,72,0.4,24,17,19,1,1028.8,0.1,4,61,2019/1/20 9:00,112
1453,52,83,0.4,24,17,19,1.3,1028.5,0.1,6,55,2019/1/20 10:00,72
1454,54,87,0.4,24,17,21,0.9,1027.9,0.1,7,51,2019/1/20 11:00,82
1455,50,79,0.4,24,14,21,1.9,1026.7,0.1,9,48,2019/1/20 12:00,64
1456,47,73,0.4,24,14,21,1,1025.3,0.1,11,37,2019/1/20 13:00,57
1457,50,81,0.4,24,14,22,2.4,1023.8,0.1,11,37,2019/1/20 14:00,66
1458,48,76,0.4,24,14,23,0.7,1022.7,0.1,12,34,2019/1/20 15:00,66
1459,46,75,0.4,24,14,23,1.1,1022.2,0.1,12,34,2019/1/20 16:00,37
1460,48,74,0.4,24,14,23,0.6,1021.9,0.1,10,36,2019/1/20 17:00,36
1461,64,91,0.4,27,17,23,0.2,1021.7,0.1,8,48,2019/1/20 18:00,36
1462,61,89,0.4,28,17,22,0.7,1021.9,0.1,7,49,2019/1/20 19:00,34
1463,68,98,0.4,28,17,21,0.7,1022.3,0.1,7,53,2019/1/20 20:00,35
1464,67,96,0.4,45,17,21,0.1,1022.2,0.1,7,54,2019/1/20 21:00,38
1465,70,95,0.4,50,17,21,0.2,1022.2,0.1,7,54,2019/1/20 22:00,46
1466,72,105,0.4,33,17,21,0.3,1022.2,0.1,7,56,2019/1/20 23:00,44
1467,72,97,0.5,43,17,21,0.4,1022.3,0.1,7,57,2019/1/21 0:00,52
1468,81,110,0.5,39,17,21,0.2,1022.2,0.1,7,59,2019/1/21 1:00,52
1469,82,115,0.5,43,17,21,0.4,1021.6,0.1,7,60,2019/1/21 2:00,52
1470,83,115,0.4,34,17,21,0.1,1021.9,0.1,7,60,2019/1/21 3:00,46
1471,94,125,0.5,30,17,21,0.4,1022.1,0.1,7,56,2019/1/21 4:00,47
1472,121,170,0.5,27,17,20,0.2,1022.3,0.1,7,56,2019/1/21 5:00,44
1473,133,187,0.4,26,17,19,0.9,1022.8,0.1,7,57,2019/1/21 6:00,42
1474,144,218,0.4,25,17,19,0.4,1023.3,0.1,7,60,2019/1/21 7:00,51
1475,139,197,0.4,25,17,20,0.6,1023.7,0.1,7,59,2019/1/21 8:00,53
1476,112,174,0.4,25,17,20,0.3,1024.3,0.1,7,59,2019/1/21 9:00,64
1477,116,168,0.4,25,17,21,0.2,1025,0.1,7,59,2019/1/21 10:00,90
1478,140,203,0.5,27,17,21,0.3,1024.9,0.2,7,67,2019/1/21 11:00,81
1479,172,266,0.4,28,17,17,0.6,1024.8,1.1,5,82,2019/1/21 18:00,122
1480,167,245,0.5,31,17,17,0.6,1024.8,1.3,5,83,2019/1/21 19:00,126
1481,167,262,0.5,39,17,17,0.6,1025,1.4,5,84,2019/1/21 20:00,141
1482,164,245,0.5,34,17,17,0.2,1025.2,1.5,5,84,2019/1/21 21:00,129
1483,171,253,0.5,31,17,17,0.4,1025.3,1.5,5,83,2019/1/21 22:00,143
1484,164,249,0.5,37,17,17,0.2,1025.6,1.5,5,83,2019/1/21 23:00,135
1485,161,245,0.5,27,17,17,0.4,1025.7,1.5,5,84,2019/1/22 0:00,136
1486,152,216,0.4,27,17,16,0.5,1025.5,1.6,5,83,2019/1/22 1:00,128
1487,146,217,0.4,27,17,17,0.5,1025.1,1.6,5,82,2019/1/22 2:00,130
1488,135,189,0.4,26,17,17,0.6,1025,1.6,5,79,2019/1/22 3:00,127
1489,116,171,0.4,25,17,17,0.3,1024.5,1.6,5,76,2019/1/22 4:00,128
1490,97,140,0.4,25,17,17,0.5,1024.2,1.6,5,71,2019/1/22 5:00,125
1491,112,152,0.4,25,17,17,0.6,1024.4,1.6,5,71,2019/1/22 6:00,125
1492,114,170,0.4,27,17,17,0.4,1024.7,1.6,5,73,2019/1/22 7:00,104
1493,103,153,0.5,27,17,17,0.6,1025.2,1.6,5,73,2019/1/22 8:00,90
1494,78,117,0.5,27,17,17,1,1025.3,1.6,6,69,2019/1/22 9:00,73
1495,68,101,0.5,27,17,17,0.9,1025.4,1.6,7,61,2019/1/22 10:00,54
1496,75,108,0.5,27,17,18,1.1,1024.9,1.6,8,59,2019/1/22 11:00,58
1497,80,118,0.5,25,17,22,0.9,1023.9,1.6,8,58,2019/1/22 12:00,46
1498,88,128,0.5,25,17,27,1,1022.6,1.6,9,61,2019/1/22 13:00,53
1499,96,129,0.5,25,17,47,0.4,1022.1,1.6,9,62,2019/1/22 14:00,67
1500,99,135,0.5,25,17,48,0.5,1021.8,1.6,9,63,2019/1/22 15:00,57
1501,104,160,0.5,27,17,45,0.7,1022.1,1.6,8,68,2019/1/22 17:00,70
1502,99,138,0.5,27,17,45,0.6,1022.2,1.6,8,71,2019/1/22 18:00,84
1503,99,139,0.5,27,17,45,0.7,1022.7,1.6,8,70,2019/1/22 19:00,88
1504,115,164,0.5,27,17,42,0.4,1022.8,2,7,84,2019/1/22 20:00,96
